,volatile acidity,residual sugar,chlorides,total sulfur dioxide,density,alcohol,quality
4316,0.585,10.4,0.086,94.0,0.9968100000000001,9.4,5
4317,0.34,1.9,0.038,138.0,0.9893,12.2,7
4318,0.41,7.3,0.035,117.0,0.99172,11.94,7
4319,0.41,5.4,0.035,115.0,0.9901,12.8933333333333,7
4320,0.26,7.7,0.055999999999999994,191.0,0.9952700000000001,9.5,5
4321,0.28,11.5,0.036000000000000004,150.0,0.99445,10.6,6
4322,0.16,1.2,0.042,121.0,0.99198,10.5,7
4323,0.27,2.2,0.037000000000000005,129.0,0.99085,11.466666666666699,6
4324,0.2,1.0,0.043,100.0,0.9903299999999999,11.4,6
4325,0.24,8.2,0.054000000000000006,182.0,0.9953799999999999,9.5,5
4326,0.38,8.3,0.052000000000000005,168.0,0.9962700000000001,9.2,5
4327,0.24,8.2,0.054000000000000006,182.0,0.9953799999999999,9.5,5
4328,0.42,9.3,0.043,145.0,0.9943299999999999,10.98,5
4329,0.23,8.1,0.054000000000000006,181.0,0.9954,9.4,5
4330,0.24,8.2,0.054000000000000006,182.0,0.9953799999999999,9.5,5
4331,0.38,8.3,0.052000000000000005,168.0,0.9962700000000001,9.2,5
4332,0.19,13.9,0.057,155.0,0.9980700000000001,8.8,8
4333,0.19,13.9,0.057,155.0,0.9980700000000001,8.8,8
4334,0.19,13.9,0.057,155.0,0.9980700000000001,8.8,8
4335,0.19,13.9,0.057,155.0,0.9980700000000001,8.8,8
4336,0.19,13.9,0.057,155.0,0.9980700000000001,8.8,8
4337,0.19,13.9,0.057,155.0,0.9980700000000001,8.8,8
4338,0.19,13.9,0.057,155.0,0.9980700000000001,8.8,8
4339,0.24,2.0,0.044000000000000004,96.0,0.9923200000000001,10.4,8
4340,0.19,13.9,0.057,155.0,0.9980700000000001,8.8,8
4341,0.27,15.7,0.054000000000000006,139.0,0.9978799999999999,10.0333333333333,6
4342,0.28,1.2,0.052000000000000005,141.0,0.99108,11.3,6
4343,0.22,1.5,0.024,109.0,0.99234,10.4,6
4344,0.27,1.2,0.17600000000000002,106.0,0.9928799999999999,9.2,6
4345,0.2,3.2,0.034,107.0,0.99195,11.1,6
4346,0.27,1.2,0.17600000000000002,106.0,0.9928799999999999,9.2,6
4347,0.23,2.6,0.034,148.0,0.99121,11.3,7
4348,0.31,13.2,0.042,148.0,0.99839,9.1,6
4349,0.34,10.4,0.10800000000000001,187.0,0.9973799999999999,9.4,5
4350,0.36,5.7,0.015,73.0,0.9896299999999999,13.2,6
4351,0.31,2.5,0.039,137.0,0.98946,12.7,6
4352,0.28,1.6,0.054000000000000006,148.0,0.9917799999999999,10.7,5
4353,0.16,1.4,0.064,166.0,0.99136,11.433333333333302,6
4354,0.31,7.4,0.049,169.0,0.99323,11.1,6
4355,0.31,2.5,0.039,137.0,0.98946,12.7,6
4356,0.29,5.6,0.046,178.0,0.99313,10.5333333333333,5
4357,0.28,3.6,0.04,194.0,0.9912,11.6,6
4358,0.23,7.5,0.05,179.0,0.9950399999999999,9.53333333333333,5
4359,0.34,5.8,0.062,203.0,0.99461,9.8,6
4360,0.28,1.6,0.054000000000000006,148.0,0.9917799999999999,10.7,5
4361,0.2,1.5,0.039,110.0,0.99008,12.0,6
4362,0.24,2.9,0.039,123.0,0.98959,12.8,6
4363,0.31,11.2,0.048,136.0,0.9966299999999999,9.5,5
4364,0.29,9.65,0.040999999999999995,119.0,0.99334,10.933333333333302,6
4365,0.19,10.1,0.063,133.0,0.99561,9.1,5
4366,0.29,3.2,0.035,117.0,0.98959,12.6,6
4367,0.31,11.2,0.048,136.0,0.9966299999999999,9.5,5
4368,0.3,11.45,0.040999999999999995,109.0,0.99418,10.9,6
4369,0.29,9.65,0.040999999999999995,119.0,0.99334,10.933333333333302,6
4370,0.22,4.5,0.096,115.0,0.9937,9.6,5
4371,0.23,2.7,0.053,92.0,0.99372,9.3,5
4372,0.23,3.5,0.038,112.0,0.9915700000000001,11.3666666666667,6
4373,0.26,1.7,0.043,98.0,0.98918,12.5,6
4374,0.35,2.1,0.051,171.0,0.9932,9.5,5
4375,0.32,4.8,0.040999999999999995,186.0,0.99235,11.0,6
4376,0.34,5.0,0.042,133.0,0.9937299999999999,9.4,5
4377,0.13,2.6,0.035,76.0,0.9914,11.333333333333302,6
4378,0.315,6.6,0.040999999999999995,126.0,0.9949399999999999,8.8,5
4379,0.34,5.0,0.042,133.0,0.9937299999999999,9.4,5
4380,0.31,7.3,0.05,143.0,0.9933200000000001,11.066666666666698,6
4381,0.3,5.0,0.057999999999999996,151.0,0.99198,12.2,6
4382,0.24,1.7,0.040999999999999995,110.0,0.9914200000000001,11.0,6
4383,0.13,2.6,0.035,76.0,0.9914,11.333333333333302,6
4384,0.26,8.2,0.05,182.0,0.9954200000000001,9.5,5
4385,0.26,8.2,0.05,182.0,0.9954200000000001,9.5,5
4386,0.27,5.0,0.043,170.0,0.9924,11.0,6
4387,0.21,1.2,0.039,97.0,0.9911200000000001,11.2,6
4388,0.26,7.1,0.036000000000000004,100.0,0.99534,9.3,6
4389,0.28,9.5,0.04,111.0,0.9933799999999999,10.8,4
4390,0.25,15.8,0.057,167.0,0.9980399999999999,9.2,5
4391,0.22,15.5,0.048,203.0,0.9989899999999999,9.4,5
4392,0.25,15.8,0.057,167.0,0.9980399999999999,9.2,5
4393,0.18,17.05,0.047,139.0,0.99724,10.5,6
4394,0.2,12.7,0.046,143.0,0.99526,10.8,6
4395,0.24,12.3,0.051,146.0,0.9967600000000001,9.4,5
4396,0.27,11.8,0.053,173.0,0.9969899999999999,9.8,5
4397,0.27,11.8,0.053,173.0,0.9969899999999999,9.8,5
4398,0.27,11.8,0.053,173.0,0.9969899999999999,9.8,5
4399,0.24,12.3,0.051,146.0,0.9967600000000001,9.4,5
4400,0.27,11.8,0.053,173.0,0.9969899999999999,9.8,5
4401,0.38,13.6,0.040999999999999995,137.0,0.99461,12.1,6
4402,0.43,5.2,0.043,176.0,0.99116,12.3,6
4403,0.22,6.2,0.066,187.0,0.9936200000000001,9.73333333333333,5
4404,0.29,7.9,0.044000000000000004,197.0,0.9951200000000001,9.4,5
4405,0.29,7.9,0.044000000000000004,197.0,0.9951200000000001,9.4,5
4406,0.29,3.3,0.037000000000000005,140.0,0.9895,12.8,7
4407,0.19,2.8,0.046,80.0,0.9904299999999999,11.05,6
4408,0.29,7.9,0.044000000000000004,197.0,0.9951200000000001,9.4,5
4409,0.29,3.3,0.037000000000000005,140.0,0.9895,12.8,7
4410,0.24,6.3,0.069,182.0,0.9939100000000001,9.73333333333333,5
4411,0.3,4.9,0.039,86.0,0.9896299999999999,13.1,7
4412,0.27,10.4,0.040999999999999995,114.0,0.99335,11.5,7
4413,0.3,4.9,0.039,86.0,0.9896299999999999,13.1,7
4414,0.27,10.4,0.040999999999999995,114.0,0.99335,11.5,7
4415,0.305,16.0,0.061,141.0,0.99824,9.1,5
4416,0.24,6.3,0.069,182.0,0.9939100000000001,9.75,5
4417,0.22,2.2,0.04,125.0,0.9917,10.5,6
4418,0.22,17.3,0.047,118.0,0.9990600000000001,8.8,6
4419,0.22,17.3,0.047,118.0,0.9990600000000001,8.8,6
4420,0.22,17.3,0.047,118.0,0.9990600000000001,8.8,6
4421,0.22,17.3,0.047,118.0,0.9990600000000001,8.8,6
4422,0.22,2.2,0.04,125.0,0.9917,10.5,6
4423,0.22,2.2,0.04,125.0,0.9917,10.5,6
4424,0.22,17.3,0.047,118.0,0.9990600000000001,8.8,6
4425,0.22,6.6,0.045,122.0,0.99415,9.9,6
4426,0.21,6.5,0.047,123.0,0.99418,9.9,6
4427,0.32,12.3,0.044000000000000004,205.0,0.99611,9.9,5
4428,0.44,5.0,0.038,166.0,0.99124,12.2,6
4429,0.31,2.8,0.042,162.0,0.99179,10.8,6
4430,0.36,13.6,0.051,134.0,0.9988600000000001,8.7,5
4431,0.38,2.8,0.043,67.0,0.98924,13.2,6
4432,0.24,5.4,0.03,94.0,0.99045,12.7,6
4433,0.56,10.9,0.06,193.0,0.9969,9.4,5
4434,0.24,1.7,0.045,161.0,0.9919600000000001,11.2,6
4435,0.29,9.15,0.051,166.0,0.99339,11.333333333333302,6
4436,0.28,4.5,0.051,92.0,0.99224,11.9,6
4437,0.29,9.15,0.051,166.0,0.99339,11.35,6
4438,0.21,1.4,0.046,131.0,0.9918399999999999,10.5,5
4439,0.47,5.9,0.048,125.0,0.9942799999999999,9.8,5
4440,0.34,16.4,0.051,146.0,0.99834,9.1,5
4441,0.27,1.2,0.033,111.0,0.98918,12.4,6
4442,0.34,16.4,0.051,146.0,0.99834,9.1,5
4443,0.47,5.9,0.048,125.0,0.9942799999999999,9.8,5
4444,0.35,7.8,0.031,116.0,0.99241,11.3,6
4445,0.35,7.8,0.031,116.0,0.99241,11.3,6
4446,0.46,2.8,0.024,111.0,0.98816,13.1,6
4447,0.38,2.9,0.035,101.0,0.98916,12.5,6
4448,0.3,2.5,0.045,122.0,0.99329,10.3,5
4449,0.28,12.8,0.039,150.0,0.99535,10.7,6
4450,0.29,12.2,0.04,136.0,0.9955200000000001,10.4,6
4451,0.3,7.7,0.049,184.0,0.9951399999999999,9.5,5
4452,0.39,2.8,0.048,173.0,0.9930399999999999,9.8,5
4453,0.38,2.9,0.035,101.0,0.98916,12.5,6
4454,0.18,17.3,0.051,149.0,0.9984,9.4,6
4455,0.28,19.3,0.051,174.0,0.99911,9.0,5
4456,0.28,19.3,0.051,174.0,0.99911,9.0,5
4457,0.28,19.3,0.051,174.0,0.99911,9.0,5
4458,0.35,2.7,0.045,129.0,0.9895200000000001,13.0,7
4459,0.22,6.4,0.040999999999999995,120.0,0.99403,9.9,5
4460,0.18,17.3,0.051,149.0,0.9984,9.4,6
4461,0.28,2.4,0.044000000000000004,157.0,0.9931200000000001,10.6,6
4462,0.42,2.8,0.038,109.0,0.9896799999999999,13.4,6
4463,0.32,1.7,0.031,114.0,0.98946,12.5,6
4464,0.26,15.4,0.053,141.0,0.9981,9.3,5
4465,0.26,15.4,0.053,141.0,0.9981,9.3,5
4466,0.32,4.1,0.051,149.0,0.99306,11.0,5
4467,0.25,6.6,0.054000000000000006,158.0,0.9937799999999999,10.3,5
4468,0.21,1.2,0.051,95.0,0.99036,11.3,6
4469,0.23,2.1,0.042,100.0,0.9909399999999999,10.9,6
4470,0.145,1.0,0.042,90.0,0.9908,11.3,6
4471,0.2,1.1,0.039,78.0,0.9899,12.1,6
4472,0.28,1.4,0.039,83.0,0.9917299999999999,11.1,5
4473,0.36,1.6,0.271,140.0,0.99356,9.8,5
4474,0.25,9.8,0.049,125.0,0.99571,10.1,6
4475,0.22,1.9,0.036000000000000004,110.0,0.98945,12.4,6
4476,0.2,1.3,0.034,104.0,0.98865,12.7,6
4477,0.32,7.9,0.05,180.0,0.9951399999999999,9.6,5
4478,0.32,7.9,0.05,180.0,0.9951399999999999,9.6,5
4479,0.555,4.5,0.053,126.0,0.9943,9.1,5
4480,0.22,22.6,0.12,122.0,0.99636,12.8,5
4481,0.32,7.9,0.05,180.0,0.9951399999999999,9.6,5
4482,0.3,3.5,0.037000000000000005,155.0,0.98987,12.4,6
4483,0.28,1.2,0.057999999999999996,108.0,0.9928799999999999,9.55,4
4484,0.555,4.5,0.053,126.0,0.9943,9.1,5
4485,0.31,2.0,0.033,74.0,0.99064,12.5,6
4486,0.15,7.8,0.05,68.0,0.9939399999999999,9.9,6
4487,0.13,0.9,0.045,87.0,0.99175,11.2,6
4488,0.48,2.9,0.03,122.0,0.98926,13.0,6
4489,0.48,2.9,0.03,122.0,0.98926,13.0,6
4490,0.3,3.5,0.033,116.0,0.9905700000000001,11.7,6
4491,0.28,4.2,0.038,95.0,0.98898,13.1,6
4492,0.19,9.7,0.032,50.0,0.9932,12.0,6
4493,0.31,10.5,0.043,165.0,0.9972,10.55,6
4494,0.24,1.1,0.046,84.0,0.9902,11.45,6
4495,0.23,16.1,0.053,194.0,0.9988,10.2,6
4496,0.24,1.1,0.046,84.0,0.9902,11.45,6
4497,0.29,8.1,0.212,150.0,0.9958,9.3,5
4498,0.2,6.2,0.052000000000000005,106.0,0.9935,10.8,5
4499,0.38,7.7,0.053,103.0,0.9925,12.2,6
4500,0.27,2.4,0.053,175.0,0.992,11.0,6
4501,0.54,16.3,0.055,182.0,0.9986,10.4,6
4502,0.25,2.3,0.05,156.0,0.9914,11.4,6
4503,0.61,8.4,0.040999999999999995,104.0,0.9909,14.05,7
4504,0.32,8.5,0.051,138.0,0.9943,10.7,5
4505,0.28,6.0,0.051,162.0,0.9940000000000001,10.2,5
4506,0.19,1.1,0.044000000000000004,100.0,0.9904,11.2,6
4507,0.305,1.75,0.036000000000000004,73.0,0.99,12.333333333333302,5
4508,0.26,2.6,0.034,129.0,0.9902,11.5,4
4509,0.23,1.3,0.061,100.0,0.9925,9.5,5
4510,0.33,2.1,0.047,147.0,0.9886,13.4,6
4511,0.27,1.1,0.034,110.0,0.9898,12.5,6
4512,0.27,1.1,0.034,110.0,0.9898,12.5,6
4513,0.4,2.8,0.044000000000000004,97.0,0.9904,11.2,6
4514,0.4,9.0,0.051,259.0,0.9964,8.8,5
4515,0.28,2.8,0.039,118.0,0.9908,11.2,6
4516,0.32,2.2,0.036000000000000004,70.0,0.9899,12.7,6
4517,0.17,5.1,0.049,82.0,0.993,9.8,6
4518,0.2,3.5,0.049,40.0,0.9944,9.8,6
4519,0.13,12.7,0.057999999999999996,183.0,0.9956,11.7,6
4520,0.31,7.5,0.052000000000000005,230.0,0.9949,9.8,5
4521,0.36,2.0,0.048,191.0,0.9929,9.6,5
4522,0.2,3.5,0.049,40.0,0.9944,9.8,6
4523,0.18,14.3,0.048,149.0,0.9975,9.7,5
4524,0.16,9.8,0.049,137.0,0.995,10.0,6
4525,0.13,12.7,0.057999999999999996,183.0,0.9956,11.7,6
4526,0.27,12.7,0.057999999999999996,206.0,0.9946,12.3,6
4527,0.17,5.1,0.049,82.0,0.993,9.8,6
4528,0.37,3.5,0.068,101.0,0.9934,9.0,6
4529,0.26,12.7,0.047,164.5,0.9984,9.1,6
4530,0.28,12.9,0.049,162.5,0.9984,9.1,6
4531,0.28,12.9,0.049,162.5,0.9984,9.1,6
4532,0.12,1.3,0.055999999999999994,121.0,0.9908,11.4,6
4533,0.25,10.5,0.049,124.0,0.9963,10.5,5
4534,0.24,1.5,0.04,105.0,0.9891399999999999,12.4,6
4535,0.26,12.7,0.047,156.0,0.9984,9.1,6
4536,0.28,12.9,0.049,152.0,0.9984,9.1,6
4537,0.18,1.2,0.049,94.0,0.9937,10.1,5
4538,0.09,6.2,0.032,134.0,0.993,10.9,6
4539,0.14,8.8,0.026000000000000002,60.0,0.9956,11.05,5
4540,0.28,3.9,0.026000000000000002,105.0,0.9896299999999999,12.75,6
4541,0.23,1.3,0.025,111.0,0.98961,12.7,6
4542,0.28,9.1,0.037000000000000005,76.0,0.9948,11.1,5
4543,0.28,9.1,0.037000000000000005,76.0,0.9948,11.1,5
4544,0.28,3.9,0.026000000000000002,105.0,0.9896299999999999,12.75,6
4545,0.25,1.8,0.021,101.0,0.9893149999999999,13.0,6
4546,0.2,2.1,0.033,95.0,0.9894350000000001,12.0,6
4547,0.29,1.4,0.022000000000000002,47.0,0.9899,11.5,6
4548,0.46,14.7,0.047,183.0,0.998275,10.5,5
4549,0.28,9.1,0.037000000000000005,76.0,0.9948,11.1,5
4550,0.23,1.9,0.047,101.0,0.9914,11.1,6
4551,0.23,1.8,0.048,113.0,0.9915,11.1,6
4552,0.55,9.6,0.027000000000000003,104.0,0.9924,13.1,6
4553,0.28,3.9,0.026000000000000002,105.0,0.9896299999999999,12.75,6
4554,0.23,1.3,0.025,111.0,0.98961,12.7,6
4555,0.45,11.8,0.094,97.0,0.997,9.6,5
4556,0.2,1.9,0.027999999999999997,138.0,0.9914,11.7,5
4557,0.37,12.0,0.042,210.0,0.997,9.7,6
4558,0.21,7.9,0.033,130.0,0.9944,10.9,6
4559,0.22,9.3,0.04,110.0,0.9958,10.7,7
4560,0.27,4.6,0.022000000000000002,107.0,0.9888899999999999,13.8,6
4561,0.26,2.2,0.035,72.0,0.9894649999999999,12.15,6
4562,0.18,10.2,0.027999999999999997,131.0,0.9954,10.8,7
4563,0.26,10.6,0.03,119.0,0.9947,10.7,7
4564,0.23,1.4,0.036000000000000004,113.0,0.9912,10.8,7
4565,0.28,9.1,0.039,159.0,0.9965,10.8,5
4566,0.36,11.1,0.03,171.0,0.9948,12.0,5
4567,0.28,9.1,0.039,159.0,0.9965,10.8,5
4568,0.3,4.4,0.055,135.0,0.9925,12.2,6
4569,0.2,2.8,0.05,126.0,0.9936,9.4,6
4570,0.29,1.1,0.028999999999999998,83.0,0.9898,11.4,6
4571,0.22,1.3,0.027000000000000003,101.0,0.9894799999999999,12.5,7
4572,0.22,1.2,0.024,97.0,0.9882299999999999,13.05,7
4573,0.32,3.3,0.026000000000000002,99.0,0.9896,12.4,6
4574,0.2,9.7,0.03,102.0,0.9908,12.9,7
4575,0.35,2.3,0.034,133.0,0.9906,12.0,7
4576,0.3,1.1,0.036000000000000004,56.0,0.9904,11.3,5
4577,0.15,11.4,0.05,96.0,0.99754,10.0,6
4578,0.13,1.2,0.042,98.0,0.9898,11.8,7
4579,0.2,14.7,0.045,125.0,0.998365,9.4,6
4580,0.2,13.8,0.047,112.0,0.9983700000000001,8.8,6
4581,0.27,1.3,0.038,138.0,0.99125,11.1,6
4582,0.37,6.3,0.048,146.0,0.9943,10.5,6
4583,0.23,7.9,0.05,150.0,0.9948799999999999,9.3,6
4584,0.34,2.0,0.042,110.0,0.99034,11.4,6
4585,0.33,11.8,0.03,158.0,0.9932200000000001,11.8,6
4586,0.29,1.2,0.028999999999999998,132.0,0.98895,12.4,6
4587,0.33,10.0,0.035,108.0,0.9945700000000001,11.6,6
4588,0.3,5.2,0.05,137.0,0.9930399999999999,11.1,5
4589,0.29,1.2,0.028999999999999998,132.0,0.98895,12.4,6
4590,0.33,7.2,0.040999999999999995,168.0,0.99331,11.1,6
4591,0.33,9.9,0.042,251.0,0.99435,11.0,6
4592,0.45,5.3,0.036000000000000004,165.0,0.9912200000000001,12.2,6
4593,0.36,13.55,0.053,113.0,0.99544,11.0,6
4594,0.42,2.2,0.035,129.0,0.9890000000000001,12.9,6
4595,0.39,9.9,0.037000000000000005,124.0,0.9941399999999999,10.9,6
4596,0.53,4.3,0.069,114.0,0.9901399999999999,13.4,6
4597,0.66,13.0,0.033,75.0,0.99551,10.7,6
4598,0.36,13.55,0.053,113.0,0.99544,11.0,6
4599,0.16,1.0,0.027000000000000003,75.0,0.9908,11.4,7
4600,0.22,1.1,0.043,116.0,0.9927,10.2,6
4601,0.23,6.9,0.03,116.0,0.99244,11.0,6
4602,0.17,13.4,0.044000000000000004,139.0,0.9975200000000001,9.1,6
4603,0.33,4.6,0.032,124.0,0.9911399999999999,11.0,6
4604,0.38,9.9,0.037000000000000005,146.0,0.99326,11.5,6
4605,0.29,3.0,0.036000000000000004,93.0,0.9906,12.0,6
4606,0.29,5.8,0.04,112.0,0.993,11.2,5
4607,0.28,12.9,0.033,177.0,0.99479,11.2,6
4608,0.36,3.2,0.032,73.0,0.9894200000000001,12.6,7
4609,0.615,0.8,0.032,50.0,0.99036,11.0,4
4610,0.44,2.5,0.03,73.0,0.9920100000000001,10.8,6
4611,0.42,2.4,0.034,77.0,0.9918399999999999,10.9,5
4612,0.34,7.2,0.040999999999999995,146.0,0.99441,9.8,5
4613,0.27,7.3,0.04,145.0,0.9944200000000001,9.8,5
4614,0.33,6.3,0.094,166.0,0.99474,9.5,5
4615,0.44,4.25,0.032,132.0,0.9916,11.266666666666698,7
4616,0.28,1.2,0.039,99.0,0.99198,10.8,5
4617,0.5,2.0,0.036000000000000004,129.0,0.98949,13.4,7
4618,0.44,4.25,0.032,132.0,0.9916,11.3,7
4619,0.62,4.7,0.06,196.0,0.99556,8.9,5
4620,0.38,4.5,0.038,119.0,0.99151,11.2,6
4621,0.305,1.4,0.047,95.0,0.9915799999999999,11.5,7
4622,0.5,4.1,0.036000000000000004,131.0,0.9902,13.0,7
4623,0.4,5.3,0.038,125.0,0.9920399999999999,12.6,6
4624,0.4,4.2,0.032,91.0,0.98988,13.1,6
4625,0.49,6.65,0.034,158.0,0.99344,11.2,5
4626,0.3,8.2,0.034,199.0,0.9939399999999999,11.7,6
4627,0.19,2.6,0.040999999999999995,99.0,0.9915299999999999,10.9,6
4628,0.19,2.6,0.040999999999999995,99.0,0.9915299999999999,10.9,6
4629,0.24,2.0,0.040999999999999995,73.0,0.9898100000000001,11.6,7
4630,0.25,12.2,0.040999999999999995,127.0,0.99524,10.4,7
4631,0.21,2.3,0.040999999999999995,102.0,0.99221,10.9,7
4632,0.3,8.2,0.034,199.0,0.9939399999999999,11.7,6
4633,0.28,5.0,0.043,188.0,0.99318,10.8,6
4634,0.29,10.7,0.038,136.0,0.99366,11.2,6
4635,0.345,10.8,0.033,120.0,0.9949399999999999,10.0,6
4636,0.51,1.7,0.048,177.0,0.9921200000000001,10.5666666666667,5
4637,0.24,1.3,0.036000000000000004,118.0,0.99018,11.733333333333302,6
4638,0.51,1.7,0.048,177.0,0.9921200000000001,10.6,5
4639,0.54,12.7,0.049,195.0,0.9959600000000001,10.5,6
4640,0.24,1.3,0.036000000000000004,118.0,0.99018,11.75,6
4641,0.26,1.2,0.035,126.0,0.9909399999999999,11.4,6
4642,0.24,1.3,0.03,98.0,0.9896799999999999,12.4,7
4643,0.21,5.7,0.043,197.0,0.99392,10.1,6
4644,0.29,3.4,0.035,122.0,0.99024,12.3,6
4645,0.24,1.1,0.034,158.0,0.98774,13.1,7
4646,0.18,1.0,0.037000000000000005,88.0,0.9909399999999999,10.65,7
4647,0.26,1.0,0.042,101.0,0.99044,11.4,7
4648,0.61,1.65,0.11699999999999999,240.0,0.9938,9.3,5
4649,0.695,6.8,0.042,84.0,0.9943200000000001,10.2,5
4650,0.695,6.8,0.042,84.0,0.9943200000000001,10.2,5
4651,0.39,4.9,0.033,113.0,0.98966,13.1,7
4652,0.38,1.4,0.051,210.0,0.9930899999999999,9.6,5
4653,0.36,2.5,0.035,73.0,0.9886799999999999,12.8,7
4654,0.29,10.8,0.048,149.0,0.9937,10.966666666666699,7
4655,0.29,10.8,0.048,149.0,0.9937,10.966666666666699,7
4656,0.29,10.8,0.048,149.0,0.9937,10.966666666666699,7
4657,0.29,10.8,0.048,149.0,0.9937,11.0,7
4658,0.43,2.8,0.036000000000000004,132.0,0.98975,13.4,6
4659,0.25,1.3,0.04,85.0,0.9898399999999999,11.2,6
4660,0.33,2.0,0.027000000000000003,79.0,0.9906299999999999,12.4,6
4661,0.23,1.1,0.048,150.0,0.9916799999999999,11.2,5
4662,0.17,8.2,0.027999999999999997,111.0,0.99272,12.4,6
4663,0.17,6.0,0.036000000000000004,111.0,0.9936200000000001,10.1333333333333,7
4664,0.16,6.1,0.034,114.0,0.99365,10.1333333333333,7
4665,0.17,8.2,0.027999999999999997,111.0,0.99272,12.4,6
4666,0.31,8.8,0.057,221.0,0.9964200000000001,9.1,5
4667,0.16,6.1,0.034,114.0,0.99365,10.15,7
4668,0.17,6.0,0.036000000000000004,111.0,0.9936200000000001,10.15,7
4669,0.44,1.2,0.049,117.0,0.99134,11.5,5
4670,0.285,11.4,0.035,137.0,0.9973200000000001,8.9,6
4671,0.335,1.3,0.036000000000000004,168.0,0.9921200000000001,10.4666666666667,5
4672,0.335,1.3,0.036000000000000004,168.0,0.9921200000000001,10.4666666666667,5
4673,0.28,6.2,0.027999999999999997,104.0,0.99161,11.8,7
4674,0.35,3.2,0.034,151.0,0.9912,11.6333333333333,7
4675,0.21,4.5,0.04,140.0,0.9933200000000001,10.6,6
4676,0.25,9.9,0.045,128.0,0.99636,9.6,6
4677,0.28,6.2,0.027999999999999997,104.0,0.99161,11.8,7
4678,0.285,11.4,0.035,137.0,0.9973200000000001,8.9,6
4679,0.335,1.3,0.036000000000000004,168.0,0.9921200000000001,10.5,5
4680,0.63,1.3,0.057999999999999996,133.0,0.99271,10.2,4
4681,0.27,0.9,0.025,49.0,0.98845,13.1,6
4682,0.32,0.7,0.027000000000000003,66.0,0.9899,11.8,6
4683,0.33,1.0,0.040999999999999995,120.0,0.9900399999999999,12.2,6
4684,0.24,1.0,0.036000000000000004,184.0,0.99097,11.45,6
4685,0.26,10.4,0.062,114.0,0.9966,10.5,5
4686,0.63,1.3,0.057999999999999996,133.0,0.99271,10.2,4
4687,0.16,12.5,0.035,156.0,0.99666,9.0,6
4688,0.16,12.5,0.035,156.0,0.99666,9.0,6
4689,0.16,12.5,0.035,156.0,0.99666,9.0,6
4690,0.16,12.5,0.035,156.0,0.99666,9.0,6
4691,0.19,19.25,0.043,167.0,0.99954,9.1,7
4692,0.36,1.1,0.053,173.0,0.9941399999999999,8.8,5
4693,0.16,12.5,0.035,156.0,0.99666,9.0,6
4694,0.19,19.25,0.043,167.0,0.99954,9.1,7
4695,0.35,9.0,0.032,113.0,0.9918799999999999,12.9,7
4696,0.15,1.2,0.03,84.0,0.98926,13.0,6
4697,0.35,9.0,0.032,113.0,0.9918799999999999,12.9,7
4698,0.27,1.3,0.17300000000000001,121.0,0.99334,9.2,6
4699,0.3,12.8,0.040999999999999995,168.0,0.99659,9.8,5
4700,0.3,12.8,0.040999999999999995,168.0,0.99659,9.8,5
4701,0.69,7.6,0.044000000000000004,144.0,0.9948,10.1,6
4702,0.69,7.6,0.044000000000000004,144.0,0.9948,10.1,6
4703,0.12,1.4,0.037000000000000005,83.0,0.99074,10.9,7
4704,0.36,8.3,0.053,202.0,0.9955,9.6,6
4705,0.27,9.0,0.053,111.0,0.99474,10.4,6
4706,0.22,1.85,0.031,111.0,0.98966,11.8,7
4707,0.205,12.55,0.051,115.0,0.99564,10.8,6
4708,0.33,1.4,0.034,109.0,0.99246,10.6,6
4709,0.21,1.8,0.033,142.0,0.9898399999999999,12.7,6
4710,0.33,4.0,0.03,108.0,0.99031,12.2,7
4711,0.205,12.55,0.051,115.0,0.99564,10.8,6
4712,0.27,9.0,0.053,111.0,0.99474,10.4,6
4713,0.28,3.0,0.04,98.0,0.99216,11.1,6
4714,0.22,1.85,0.031,111.0,0.98966,11.8,7
4715,0.15,7.9,0.034,81.0,0.9951200000000001,10.0,6
4716,0.315,2.6,0.033,69.0,0.9909,10.8,6
4717,0.225,1.2,0.07400000000000001,130.0,0.9913200000000001,10.3,6
4718,0.24,7.1,0.043,134.0,0.9937799999999999,9.9,6
4719,0.15,7.9,0.034,81.0,0.9951200000000001,10.0,6
4720,0.27,1.3,0.044000000000000004,93.0,0.99044,12.25,5
4721,0.32,10.7,0.036000000000000004,98.0,0.99521,10.2,6
4722,0.25,7.7,0.053,132.0,0.9948899999999999,9.4,6
4723,0.42,8.4,0.05,180.0,0.99495,9.7,6
4724,0.32,10.7,0.036000000000000004,98.0,0.99521,10.2,6
4725,0.31,12.7,0.038,116.0,0.9954,10.4,6
4726,0.48,1.8,0.035,96.0,0.99121,12.2,6
4727,0.25,7.7,0.053,132.0,0.9948899999999999,9.4,6
4728,0.21,10.5,0.035,122.0,0.9947799999999999,10.6,6
4729,0.32,1.6,0.05,65.0,0.99346,10.7,5
4730,0.3,1.85,0.048,106.0,0.99331,11.85,5
4731,0.31,10.5,0.031,140.0,0.99321,11.7,6
4732,0.31,10.5,0.031,140.0,0.99321,11.7,6
4733,0.185,1.0,0.03,123.0,0.99218,10.15,6
4734,0.16,1.2,0.026000000000000002,68.0,0.9898,11.6333333333333,6
4735,0.17,1.7,0.042,61.0,0.99144,10.8,6
4736,0.16,1.6,0.042,61.0,0.9914299999999999,10.8,6
4737,0.24,9.0,0.031,134.0,0.99234,12.3,7
